regime,representative,global_test_index,step,R_norm,amplitude_norm,mean_trace_error,max_trace_error,minimum_eigenvalue,negative_eigenvalue_fraction,finite
collapse,3,6682,78,8.882424354553223,4.964076519012451,1.0710209608078003e-08,1.1920928955078125e-07,-8.959717945344892e-08,0.0,True
collapse,3,6682,79,8.885846138000488,4.8049726486206055,7.916241884231567e-09,1.1920928955078125e-07,-1.4200622899807058e-07,0.0,True
collapse,3,6682,80,8.888697624206543,4.729891777038574,9.778887033462524e-09,1.1920928955078125e-07,-1.7691745313186402e-07,0.0,True
collapse,3,6682,81,8.89336109161377,4.759100437164307,1.0710209608078003e-08,1.1920928955078125e-07,-1.0574009934316564e-07,0.0,True
collapse,3,6682,82,8.899715423583984,4.85875129699707,1.0244548320770264e-08,1.1920928955078125e-07,-1.372346360994925e-07,0.0,True
collapse,3,6682,83,8.902692794799805,4.9849395751953125,8.381903171539307e-09,1.1920928955078125e-07,-1.2092894507986784e-07,0.0,True
collapse,3,6682,84,8.900983810424805,5.09234619140625,1.0244548320770264e-08,1.1920928955078125e-07,-1.5727152913314058e-07,0.0,True
collapse,3,6682,85,8.896862983703613,5.171767711639404,7.916241884231567e-09,1.1920928955078125e-07,-1.28105369867626e-07,0.0,True
collapse,3,6682,86,8.88603687286377,5.2519330978393555,1.1641532182693481e-08,1.1920928955078125e-07,-1.4080423227369465e-07,0.0,True
collapse,3,6682,87,8.875640869140625,5.314206600189209,1.30385160446167e-08,1.1920928955078125e-07,-1.2315578601374e-07,0.0,True
collapse,3,6682,88,8.874112129211426,5.307977676391602,6.984919309616089e-09,1.1920928955078125e-07,-1.215774716456508e-07,0.0,True
collapse,3,6682,89,8.881019592285156,5.192108631134033,5.122274160385132e-09,5.960464477539063e-08,-1.266456877146993e-07,0.0,True
collapse,3,6682,90,8.889936447143555,4.9911980628967285,5.122274160385132e-09,1.1920928955078125e-07,-1.536128308998741e-07,0.0,True
collapse,3,6682,91,8.895951271057129,4.785821914672852,6.51925802230835e-09,1.1920928955078125e-07,-1.1323236748239651e-07,0.0,True
collapse,3,6682,92,8.898822784423828,4.670900821685791,1.1175870895385742e-08,1.1920928955078125e-07,-1.3511477447991638e-07,0.0,True
collapse,3,6682,93,8.902433395385742,4.6936259269714355,1.30385160446167e-08,1.1920928955078125e-07,-1.6133179769894923e-07,0.0,True
collapse,3,6682,94,8.908422470092773,4.816598415374756,7.916241884231567e-09,1.1920928955078125e-07,-1.1342344663489712e-07,0.0,True
collapse,3,6682,95,8.908952713012695,4.975846290588379,9.313225746154785e-09,1.1920928955078125e-07,-1.3743624549533706e-07,0.0,True
collapse,3,6682,96,8.9056978225708,5.095308780670166,1.0710209608078003e-08,1.1920928955078125e-07,-1.2688867911947455e-07,0.0,True
collapse,3,6682,97,8.905378341674805,5.152055740356445,6.51925802230835e-09,1.1920928955078125e-07,-1.0565015884367313e-07,0.0,True
collapse,3,6682,98,8.905189514160156,5.19781494140625,9.313225746154785e-09,1.1920928955078125e-07,-1.5970218214533816e-07,0.0,True
collapse,3,6682,99,8.895429611206055,5.283730983734131,1.257285475730896e-08,1.1920928955078125e-07,-1.279410355436994e-07,0.0,True
collapse,3,6682,100,8.884517669677734,5.378513336181641,1.30385160446167e-08,1.1920928955078125e-07,-1.4337972231714957e-07,0.0,True
collapse,4,6954,1,8.951435089111328,6.254858493804932,6.05359673500061e-09,1.1920928955078125e-07,-8.208061075265505e-08,0.0,True
collapse,4,6954,2,8.868300437927246,6.0599894523620605,5.122274160385132e-09,1.1920928955078125e-07,-1.4840858852949168e-07,0.0,True
collapse,4,6954,3,8.879240989685059,5.92110013961792,6.51925802230835e-09,1.1920928955078125e-07,-1.4875845977257995e-07,0.0,True
collapse,4,6954,4,8.891643524169922,5.870019435882568,6.05359673500061e-09,1.1920928955078125e-07,-1.909327238536207e-07,0.0,True
collapse,4,6954,5,8.898568153381348,5.795629501342773,5.587935447692871e-09,1.1920928955078125e-07,-1.295486242725019e-07,0.0,True
collapse,4,6954,6,8.905488014221191,5.628702163696289,3.725290298461914e-09,5.960464477539063e-08,-1.5890373106230982e-07,0.0,True
collapse,4,6954,7,8.908028602600098,5.443358898162842,1.1175870895385742e-08,1.1920928955078125e-07,-2.566510204360384e-07,0.0,True
collapse,4,6954,8,8.908863067626953,5.409132480621338,5.122274160385132e-09,5.960464477539063e-08,-2.938970737886848e-07,0.0,True
collapse,4,6954,9,8.945033073425293,5.639636516571045,7.916241884231567e-09,1.1920928955078125e-07,-1.661396424879058e-07,0.0,True
collapse,4,6954,10,8.967576026916504,6.037965297698975,6.984919309616089e-09,1.1920928955078125e-07,-1.7530597062886955e-07,0.0,True
collapse,4,6954,11,8.996822357177734,6.4040608406066895,8.847564458847046e-09,1.1920928955078125e-07,-1.2300029084144626e-07,0.0,True
collapse,4,6954,12,9.018682479858398,6.618031978607178,7.916241884231567e-09,1.1920928955078125e-07,-1.2795351267413935e-07,0.0,True
collapse,4,6954,13,9.006866455078125,6.756518363952637,6.51925802230835e-09,1.1920928955078125e-07,-1.326286991343295e-07,0.0,True
collapse,4,6954,14,9.019699096679688,6.831067085266113,5.587935447692871e-09,1.1920928955078125e-07,-1.4700178496696026e-07,0.0,True
collapse,4,6954,15,9.013712882995605,7.007993698120117,7.450580596923828e-09,1.1920928955078125e-07,-1.295978790949448e-07,0.0,True
collapse,4,6954,16,8.979757308959961,7.459902286529541,9.778887033462524e-09,1.1920928955078125e-07,-2.0360008079478575e-07,0.0,True
collapse,4,6954,17,8.972360610961914,7.841614723205566,8.381903171539307e-09,1.1920928955078125e-07,-2.7313697614772536e-07,0.0,True
collapse,4,6954,18,8.986640930175781,8.063640594482422,8.847564458847046e-09,1.1920928955078125e-07,-1.51426604588778e-07,0.0,True
collapse,4,6954,19,9.00981330871582,8.225566864013672,7.450580596923828e-09,1.1920928955078125e-07,-2.88779972379416e-07,0.0,True
collapse,4,6954,20,9.02602481842041,8.37751579284668,1.257285475730896e-08,1.1920928955078125e-07,-1.080199467651255e-07,0.0,True
collapse,4,6954,21,9.041677474975586,8.607057571411133,9.313225746154785e-09,1.1920928955078125e-07,-1.343697704214719e-07,0.0,True
collapse,4,6954,22,9.05906867980957,8.904542922973633,8.381903171539307e-09,1.1920928955078125e-07,-1.5785789742039924e-07,0.0,True
collapse,4,6954,23,9.07581615447998,9.150505065917969,4.190951585769653e-09,1.1920928955078125e-07,-1.758771759341471e-07,0.0,True
collapse,4,6954,24,9.096074104309082,9.399604797363281,9.313225746154785e-09,1.1920928955078125e-07,-1.0980748754718661e-07,0.0,True
collapse,4,6954,25,9.088347434997559,9.685521125793457,4.6566128730773926e-09,1.1920928955078125e-07,-1.3272523347040988e-07,0.0,True
collapse,4,6954,26,9.104567527770996,9.940714836120605,7.450580596923828e-09,1.1920928955078125e-07,-1.9971614051428332e-07,0.0,True
collapse,4,6954,27,9.093735694885254,10.167476654052734,4.190951585769653e-09,1.1920928955078125e-07,-2.0408319301168376e-07,0.0,True
collapse,4,6954,28,9.086938858032227,10.189872741699219,9.778887033462524e-09,1.1920928955078125e-07,-1.6528819912764448e-07,0.0,True
collapse,4,6954,29,9.08310604095459,10.008431434631348,9.778887033462524e-09,1.1920928955078125e-07,-1.250121073326227e-07,0.0,True
collapse,4,6954,30,9.069076538085938,9.807819366455078,8.847564458847046e-09,1.1920928955078125e-07,-1.7447709410589596e-07,0.0,True
collapse,4,6954,31,9.088417053222656,9.674202919006348,8.381903171539307e-09,1.1920928955078125e-07,-1.194691066075393e-07,0.0,True
collapse,4,6954,32,9.114684104919434,9.525927543640137,7.916241884231567e-09,1.1920928955078125e-07,-1.7811720454119495e-07,0.0,True
collapse,4,6954,33,9.116156578063965,9.201886177062988,7.916241884231567e-09,1.1920928955078125e-07,-1.4599409325910528e-07,0.0,True
collapse,4,6954,34,9.105939865112305,8.674553871154785,1.210719347000122e-08,1.1920928955078125e-07,-1.8869357631956518e-07,0.0,True
collapse,4,6954,35,9.088724136352539,8.021430969238281,8.381903171539307e-09,1.1920928955078125e-07,-1.559275801810145e-07,0.0,True
collapse,4,6954,36,9.087549209594727,7.5943427085876465,9.778887033462524e-09,1.1920928955078125e-07,-1.2310248109770328e-07,0.0,True
collapse,4,6954,37,9.066144943237305,7.63544225692749,8.847564458847046e-09,5.960464477539063e-08,-1.486496898905898e-07,0.0,True
collapse,4,6954,38,9.071578025817871,7.848133087158203,8.847564458847046e-09,1.1920928955078125e-07,-2.265653051836125e-07,0.0,True
collapse,4,6954,39,9.117661476135254,7.8199543952941895,1.0244548320770264e-08,1.1920928955078125e-07,-1.343984621371419e-07,0.0,True
collapse,4,6954,40,9.165746688842773,7.583089351654053,1.0244548320770264e-08,1.1920928955078125e-07,-1.063960155534005e-07,0.0,True
collapse,4,6954,41,9.204973220825195,7.349568843841553,1.0244548320770264e-08,1.1920928955078125e-07,-1.251096080068237e-07,0.0,True
collapse,4,6954,42,9.211099624633789,7.275109767913818,1.0244548320770264e-08,1.1920928955078125e-07,-1.6898484034300054e-07,0.0,True
collapse,4,6954,43,9.196524620056152,7.410889148712158,1.30385160446167e-08,1.1920928955078125e-07,-1.624062235805468e-07,0.0,True
collapse,4,6954,44,9.17074966430664,7.622620582580566,8.381903171539307e-09,1.1920928955078125e-07,-1.281076293935257e-07,0.0,True
collapse,4,6954,45,9.155445098876953,7.800707817077637,1.30385160446167e-08,1.1920928955078125e-07,-1.3930571185483132e-07,0.0,True
collapse,4,6954,46,9.14589786529541,7.947013854980469,1.1175870895385742e-08,1.1920928955078125e-07,-1.849631843242605e-07,0.0,True
collapse,4,6954,47,9.118350982666016,8.091411590576172,1.210719347000122e-08,1.1920928955078125e-07,-1.232011328511362e-07,0.0,True
collapse,4,6954,48,9.082931518554688,8.209003448486328,1.3969838619232178e-08,1.1920928955078125e-07,-9.930092659260481e-08,0.0,True
collapse,4,6954,49,9.06501293182373,8.2499361038208,1.1175870895385742e-08,1.1920928955078125e-07,-1.1409203182211058e-07,0.0,True
collapse,4,6954,50,9.074066162109375,8.157096862792969,1.0244548320770264e-08,1.1920928955078125e-07,-1.274324006317329e-07,0.0,True
collapse,4,6954,51,9.078173637390137,7.96192741394043,8.381903171539307e-09,1.1920928955078125e-07,-1.1519137643745125e-07,0.0,True
collapse,4,6954,52,9.074414253234863,7.7536940574646,9.313225746154785e-09,1.1920928955078125e-07,-1.4309915741250734e-07,0.0,True
collapse,4,6954,53,9.048959732055664,7.665991306304932,1.257285475730896e-08,1.1920928955078125e-07,-1.1144391010020627e-07,0.0,True
collapse,4,6954,54,9.017167091369629,7.795386791229248,1.30385160446167e-08,1.1920928955078125e-07,-1.308578987391229e-07,0.0,True
collapse,4,6954,55,9.013620376586914,7.998954772949219,1.0710209608078003e-08,1.1920928955078125e-07,-1.2233968504915538e-07,0.0,True
collapse,4,6954,56,9.008194923400879,8.114036560058594,7.450580596923828e-09,1.1920928955078125e-07,-1.2202872312627733e-07,0.0,True
collapse,4,6954,57,9.009519577026367,8.114567756652832,1.1175870895385742e-08,1.1920928955078125e-07,-1.1853843773224071e-07,0.0,True
collapse,4,6954,58,9.011982917785645,8.051115036010742,1.0244548320770264e-08,1.1920928955078125e-07,-1.08834257162016e-07,0.0,True
collapse,4,6954,59,9.014341354370117,7.979750633239746,1.210719347000122e-08,1.1920928955078125e-07,-1.2384812464460992e-07,0.0,True
collapse,4,6954,60,9.016180992126465,7.937600612640381,7.450580596923828e-09,5.960464477539063e-08,-1.332952024313272e-07,0.0,True
collapse,4,6954,61,9.019905090332031,7.948903560638428,8.847564458847046e-09,1.1920928955078125e-07,-1.2456645492875396e-07,0.0,True
collapse,4,6954,62,9.022895812988281,8.023250579833984,7.916241884231567e-09,1.1920928955078125e-07,-1.1017642975730269e-07,0.0,True
collapse,4,6954,63,9.022993087768555,8.14368724822998,1.1641532182693481e-08,1.1920928955078125e-07,-1.4078980825615872e-07,0.0,True
collapse,4,6954,64,9.024791717529297,8.303226470947266,1.0710209608078003e-08,1.1920928955078125e-07,-1.1002106248270138e-07,0.0,True
collapse,4,6954,65,9.02109146118164,8.50973892211914,1.30385160446167e-08,1.1920928955078125e-07,-1.4338905884869746e-07,0.0,True
collapse,4,6954,66,9.00854778289795,8.738983154296875,1.210719347000122e-08,1.1920928955078125e-07,-1.2183448916402995e-07,0.0,True
collapse,4,6954,67,8.998029708862305,8.930789947509766,1.4435499906539917e-08,1.1920928955078125e-07,-1.46162662417737e-07,0.0,True
collapse,4,6954,68,8.998332023620605,9.023545265197754,1.257285475730896e-08,1.1920928955078125e-07,-1.464016889940467e-07,0.0,True
collapse,4,6954,69,9.006718635559082,8.984469413757324,7.916241884231567e-09,1.1920928955078125e-07,-1.3202597415329365e-07,0.0,True
collapse,4,6954,70,9.012249946594238,8.842743873596191,8.381903171539307e-09,1.1920928955078125e-07,-1.6002516645130527e-07,0.0,True
collapse,4,6954,71,9.00730037689209,8.665852546691895,1.1175870895385742e-08,1.1920928955078125e-07,-1.1640427288739374e-07,0.0,True
collapse,4,6954,72,8.995452880859375,8.515361785888672,1.1175870895385742e-08,1.1920928955078125e-07,-1.2098196577881026e-07,0.0,True
collapse,4,6954,73,8.979914665222168,8.430845260620117,1.0244548320770264e-08,1.1920928955078125e-07,-9.387678545635936e-08,0.0,True
collapse,4,6954,74,8.971575736999512,8.407929420471191,1.30385160446167e-08,1.1920928955078125e-07,-1.3470733506437682e-07,0.0,True
collapse,4,6954,75,8.969517707824707,8.422527313232422,8.381903171539307e-09,1.1920928955078125e-07,-1.4363493505697988e-07,0.0,True
collapse,4,6954,76,8.96939754486084,8.472003936767578,1.0244548320770264e-08,1.1920928955078125e-07,-1.5561766986138537e-07,0.0,True
collapse,4,6954,77,8.968005180358887,8.56336498260498,9.313225746154785e-09,1.1920928955078125e-07,-1.4932138014955854e-07,0.0,True
collapse,4,6954,78,8.963866233825684,8.677891731262207,1.0244548320770264e-08,1.1920928955078125e-07,-1.5321668911383313e-07,0.0,True
collapse,4,6954,79,8.957560539245605,8.785611152648926,1.1175870895385742e-08,1.1920928955078125e-07,-1.041500610199364e-07,0.0,True
collapse,4,6954,80,8.953644752502441,8.85882568359375,1.1175870895385742e-08,1.1920928955078125e-07,-1.2316414199631254e-07,0.0,True
collapse,4,6954,81,8.95483684539795,8.871319770812988,1.1641532182693481e-08,1.1920928955078125e-07,-1.1917163078578596e-07,0.0,True
collapse,4,6954,82,8.963360786437988,8.810007095336914,1.0710209608078003e-08,1.1920928955078125e-07,-1.353411107629654e-07,0.0,True
collapse,4,6954,83,8.974064826965332,8.696149826049805,1.1641532182693481e-08,1.1920928955078125e-07,-1.401487850216654e-07,0.0,True
collapse,4,6954,84,8.982293128967285,8.570463180541992,1.0710209608078003e-08,1.1920928955078125e-07,-1.2548215977403743e-07,0.0,True
collapse,4,6954,85,8.987160682678223,8.473043441772461,6.05359673500061e-09,1.1920928955078125e-07,-9.10970001655187e-08,0.0,True
collapse,4,6954,86,8.987605094909668,8.44579029083252,8.381903171539307e-09,1.1920928955078125e-07,-1.282322301676686e-07,0.0,True
collapse,4,6954,87,8.97772216796875,8.510933876037598,1.0710209608078003e-08,1.1920928955078125e-07,-1.300473400078772e-07,0.0,True
collapse,4,6954,88,8.977866172790527,8.582863807678223,7.916241884231567e-09,1.1920928955078125e-07,-1.0968122410304204e-07,0.0,True
collapse,4,6954,89,9.001117706298828,8.563507080078125,8.381903171539307e-09,1.1920928955078125e-07,-1.2767569046445715e-07,0.0,True
collapse,4,6954,90,9.029508590698242,8.483389854431152,1.3504177331924438e-08,1.1920928955078125e-07,-1.5927646757063485e-07,0.0,True
collapse,4,6954,91,9.01089096069336,8.501383781433105,8.847564458847046e-09,1.1920928955078125e-07,-1.1790345411100134e-07,0.0,True
collapse,4,6954,92,8.976249694824219,8.705628395080566,7.916241884231567e-09,1.1920928955078125e-07,-1.1645102659940676e-07,0.0,True
collapse,4,6954,93,8.961699485778809,8.925139427185059,9.778887033462524e-09,1.1920928955078125e-07,-1.4295363826022367e-07,0.0,True
collapse,4,6954,94,8.969740867614746,9.0222749710083,1.3504177331924438e-08,1.1920928955078125e-07,-1.0192615462756294e-07,0.0,True
collapse,4,6954,95,8.97191047668457,8.967968940734863,1.0244548320770264e-08,1.1920928955078125e-07,-1.0396112770649779e-07,0.0,True
collapse,4,6954,96,8.966010093688965,8.88422679901123,8.381903171539307e-09,1.1920928955078125e-07,-1.5427707467097207e-07,0.0,True
collapse,4,6954,97,8.956110000610352,8.869231224060059,7.450580596923828e-09,1.1920928955078125e-07,-1.3033998413902737e-07,0.0,True
collapse,4,6954,98,8.956562995910645,8.914338111877441,6.984919309616089e-09,1.1920928955078125e-07,-1.0394789029533058e-07,0.0,True
collapse,4,6954,99,8.967411994934082,8.913653373718262,8.381903171539307e-09,1.1920928955078125e-07,-1.0591050880748298e-07,0.0,True
collapse,4,6954,100,8.987422943115234,8.797296524047852,1.0710209608078003e-08,1.1920928955078125e-07,-1.5475391990094067e-07,0.0,True
collapse,5,7028,1,8.597332954406738,7.2762675285339355,6.984919309616089e-09,1.1920928955078125e-07,-1.4261641467783193e-07,0.0,True
collapse,5,7028,2,8.653367042541504,6.822399616241455,1.0710209608078003e-08,1.1920928955078125e-07,-1.6198417540636e-07,0.0,True
collapse,5,7028,3,8.696600914001465,6.094172954559326,1.0710209608078003e-08,1.1920928955078125e-07,-1.0588919963083754e-07,0.0,True
collapse,5,7028,4,8.71890926361084,5.4295334815979,9.313225746154785e-09,1.1920928955078125e-07,-1.1571461300263763e-07,0.0,True
collapse,5,7028,5,8.730154991149902,4.7970051765441895,1.0710209608078003e-08,1.1920928955078125e-07,-1.1534147859038058e-07,0.0,True
collapse,5,7028,6,8.757631301879883,4.2067036628723145,8.381903171539307e-09,1.1920928955078125e-07,-1.3797917119973135e-07,0.0,True
collapse,5,7028,7,8.80387020111084,3.660031795501709,9.313225746154785e-09,1.1920928955078125e-07,-1.0390559168627078e-07,0.0,True
collapse,5,7028,8,8.852877616882324,3.148642063140869,1.210719347000122e-08,1.1920928955078125e-07,-8.005034857205828e-08,0.0,True
collapse,5,7028,9,8.873847007751465,2.687873363494873,7.450580596923828e-09,1.1920928955078125e-07,-1.0561434038436346e-07,0.0,True
collapse,5,7028,10,8.883880615234375,2.3250842094421387,1.3504177331924438e-08,1.1920928955078125e-07,-1.1479833972316555e-07,0.0,True
collapse,5,7028,11,8.896034240722656,2.1338050365448,9.313225746154785e-09,1.1920928955078125e-07,-1.3764862671905576e-07,0.0,True
collapse,5,7028,12,8.910937309265137,2.127453565597534,7.916241884231567e-09,1.1920928955078125e-07,-1.0512715675758955e-07,0.0,True
collapse,5,7028,13,8.9128999710083,2.2405755519866943,1.0710209608078003e-08,1.1920928955078125e-07,-1.1183095693922951e-07,0.0,True
collapse,5,7028,14,8.909024238586426,2.384305477142334,1.5832483768463135e-08,1.1920928955078125e-07,-1.196441985484853e-07,0.0,True
collapse,5,7028,15,8.90625,2.543257713317871,1.1641532182693481e-08,1.1920928955078125e-07,-1.3122655673214467e-07,0.0,True
collapse,5,7028,16,8.902982711791992,2.7310400009155273,1.0244548320770264e-08,1.1920928955078125e-07,-9.55014129999654e-08,0.0,True
collapse,5,7028,17,8.894661903381348,2.9469330310821533,8.847564458847046e-09,1.1920928955078125e-07,-1.4165418349421088e-07,0.0,True
collapse,5,7028,18,8.886185646057129,3.1520893573760986,9.313225746154785e-09,1.1920928955078125e-07,-1.0527791971526312e-07,0.0,True
collapse,5,7028,19,8.881034851074219,3.305729627609253,7.916241884231567e-09,1.1920928955078125e-07,-9.94197293380239e-08,0.0,True
collapse,5,7028,20,8.880537033081055,3.369147777557373,1.210719347000122e-08,1.1920928955078125e-07,-1.0536994921039877e-07,0.0,True
collapse,5,7028,21,8.883049964904785,3.3263652324676514,9.778887033462524e-09,1.1920928955078125e-07,-1.1024124546565872e-07,0.0,True
collapse,5,7028,22,8.885794639587402,3.2008883953094482,6.51925802230835e-09,1.1920928955078125e-07,-1.4112009694144945e-07,0.0,True
collapse,5,7028,23,8.887346267700195,3.0458455085754395,7.450580596923828e-09,1.1920928955078125e-07,-1.5455452739843167e-07,0.0,True
collapse,5,7028,24,8.887975692749023,2.916942834854126,8.847564458847046e-09,1.1920928955078125e-07,-1.218715510731272e-07,0.0,True
collapse,5,7028,25,8.888383865356445,2.84870982170105,8.381903171539307e-09,1.1920928955078125e-07,-9.71022657836329e-08,0.0,True
collapse,5,7028,26,8.888632774353027,2.84675931930542,1.4435499906539917e-08,1.1920928955078125e-07,-1.1338882188738353e-07,0.0,True
collapse,5,7028,27,8.888296127319336,2.8966946601867676,9.778887033462524e-09,1.1920928955078125e-07,-1.3513064800463326e-07,0.0,True
collapse,5,7028,28,8.887207984924316,2.9761903285980225,1.210719347000122e-08,1.1920928955078125e-07,-1.2604463961451984e-07,0.0,True
collapse,5,7028,29,8.885746955871582,3.0619099140167236,7.450580596923828e-09,1.1920928955078125e-07,-1.2004029770196212e-07,0.0,True
collapse,5,7028,30,8.884573936462402,3.133127450942993,1.1641532182693481e-08,1.1920928955078125e-07,-1.3552818245443632e-07,0.0,True
collapse,5,7028,31,8.8841552734375,3.174919605255127,8.847564458847046e-09,1.1920928955078125e-07,-1.1347032113917521e-07,0.0,True
collapse,5,7028,32,8.884499549865723,3.181422233581543,1.1175870895385742e-08,1.1920928955078125e-07,-1.4334939635318733e-07,0.0,True
collapse,5,7028,33,8.885255813598633,3.1575093269348145,5.587935447692871e-09,1.1920928955078125e-07,-9.998954908496671e-08,0.0,True
collapse,5,7028,34,8.886038780212402,3.1168060302734375,1.0710209608078003e-08,1.1920928955078125e-07,-9.986983684484585e-08,0.0,True
collapse,5,7028,35,8.886636734008789,3.076223373413086,5.122274160385132e-09,1.1920928955078125e-07,-1.1361363050355067e-07,0.0,True
collapse,5,7028,36,8.88701343536377,3.0497162342071533,7.450580596923828e-09,1.1920928955078125e-07,-1.0196647792781732e-07,0.0,True
collapse,5,7028,37,8.887177467346191,3.0442941188812256,7.916241884231567e-09,1.1920928955078125e-07,-1.4631847022883449e-07,0.0,True
collapse,5,7028,38,8.887138366699219,3.0594940185546875,8.381903171539307e-09,1.1920928955078125e-07,-9.325272998239598e-08,0.0,True
collapse,5,7028,39,8.886940002441406,3.089383602142334,8.847564458847046e-09,1.1920928955078125e-07,-1.222904302267125e-07,0.0,True
collapse,5,7028,40,8.886689186096191,3.12540864944458,1.210719347000122e-08,1.1920928955078125e-07,-1.4047161300823063e-07,0.0,True
collapse,5,7028,41,8.886528968811035,3.1590092182159424,1.257285475730896e-08,1.1920928955078125e-07,-1.3089703543300857e-07,0.0,True
collapse,5,7028,42,8.886571884155273,3.1836838722229004,1.0710209608078003e-08,1.1920928955078125e-07,-1.461415166659208e-07,0.0,True
collapse,5,7028,43,8.886838912963867,3.1963388919830322,1.4435499906539917e-08,1.1920928955078125e-07,-1.0892279789231907e-07,0.0,True
collapse,5,7028,44,8.887276649475098,3.1976890563964844,2.7939677238464355e-09,1.1920928955078125e-07,-1.5832196709197888e-07,0.0,True
collapse,5,7028,45,8.887787818908691,3.191559076309204,6.984919309616089e-09,1.1920928955078125e-07,-1.1832904078801221e-07,0.0,True
collapse,5,7028,46,8.888284683227539,3.183305025100708,1.30385160446167e-08,1.1920928955078125e-07,-1.0708788522606483e-07,0.0,True
collapse,5,7028,47,8.88870906829834,3.1779603958129883,9.313225746154785e-09,1.1920928955078125e-07,-1.3973752288620744e-07,0.0,True
collapse,5,7028,48,8.88904094696045,3.178788661956787,6.51925802230835e-09,5.960464477539063e-08,-1.0587127974304167e-07,0.0,True
collapse,5,7028,49,8.88927936553955,3.1866836547851562,7.450580596923828e-09,1.1920928955078125e-07,-1.411908101545123e-07,0.0,True
collapse,5,7028,50,8.88944149017334,3.200395345687866,7.916241884231567e-09,1.1920928955078125e-07,-1.5142602194373467e-07,0.0,True
collapse,5,7028,51,8.889569282531738,3.2173118591308594,6.984919309616089e-09,1.1920928955078125e-07,-1.293692264425772e-07,0.0,True
collapse,5,7028,52,8.889700889587402,3.234410047531128,9.313225746154785e-09,1.1920928955078125e-07,-1.315494699838382e-07,0.0,True
collapse,5,7028,53,8.889874458312988,3.249115467071533,8.381903171539307e-09,1.1920928955078125e-07,-1.060907948158274e-07,0.0,True
collapse,5,7028,54,8.890110969543457,3.2599027156829834,1.0244548320770264e-08,1.1920928955078125e-07,-9.277552948105949e-08,0.0,True
collapse,5,7028,55,8.890401840209961,3.2665293216705322,5.587935447692871e-09,1.1920928955078125e-07,-1.2484738931561878e-07,0.0,True
collapse,5,7028,56,8.890724182128906,3.269902467727661,1.30385160446167e-08,1.1920928955078125e-07,-1.0113312498560845e-07,0.0,True
collapse,5,7028,57,8.8910551071167,3.2716405391693115,9.313225746154785e-09,1.1920928955078125e-07,-2.0773330788870226e-07,0.0,True
collapse,5,7028,58,8.891366004943848,3.273510456085205,9.313225746154785e-09,1.1920928955078125e-07,-9.115430543715775e-08,0.0,True
collapse,5,7028,59,8.891645431518555,3.276902675628662,1.30385160446167e-08,1.1920928955078125e-07,-1.2906642155030568e-07,0.0,True
collapse,5,7028,60,8.89188289642334,3.2825162410736084,8.381903171539307e-09,1.1920928955078125e-07,-1.3721395930588187e-07,0.0,True
collapse,5,7028,61,8.89209270477295,3.290282726287842,1.0244548320770264e-08,1.1920928955078125e-07,-1.0674420281020502e-07,0.0,True
collapse,5,7028,62,8.892279624938965,3.29953670501709,8.847564458847046e-09,1.1920928955078125e-07,-1.078146709687644e-07,0.0,True
collapse,5,7028,63,8.89246940612793,3.3093008995056152,8.381903171539307e-09,1.1920928955078125e-07,-1.511971277068369e-07,0.0,True
collapse,5,7028,64,8.89267349243164,3.3186097145080566,8.847564458847046e-09,1.1920928955078125e-07,-1.0878198253294613e-07,0.0,True
collapse,5,7028,65,8.892905235290527,3.3267767429351807,1.0244548320770264e-08,1.1920928955078125e-07,-1.143196257658019e-07,0.0,True
collapse,5,7028,66,8.893165588378906,3.333542585372925,1.0710209608078003e-08,1.1920928955078125e-07,-1.1074341443872981e-07,0.0,True
collapse,5,7028,67,8.893457412719727,3.339088201522827,5.587935447692871e-09,1.1920928955078125e-07,-1.465636785269453e-07,0.0,True
collapse,5,7028,68,8.893768310546875,3.3439276218414307,6.05359673500061e-09,1.1920928955078125e-07,-1.1286999779258622e-07,0.0,True
collapse,5,7028,69,8.894095420837402,3.3487281799316406,1.1175870895385742e-08,1.1920928955078125e-07,-1.1890531936842308e-07,0.0,True
collapse,5,7028,70,8.894432067871094,3.354114294052124,7.450580596923828e-09,1.1920928955078125e-07,-1.1859427218041674e-07,0.0,True
collapse,5,7028,71,8.894779205322266,3.3605239391326904,1.1175870895385742e-08,1.1920928955078125e-07,-1.353059531084e-07,0.0,True
collapse,5,7028,72,8.895139694213867,3.368138551712036,1.30385160446167e-08,1.1920928955078125e-07,-1.323884504245143e-07,0.0,True
collapse,5,7028,73,8.895525932312012,3.3769006729125977,1.1175870895385742e-08,1.1920928955078125e-07,-9.880091766945043e-08,0.0,True
collapse,5,7028,74,8.895943641662598,3.386601209640503,8.847564458847046e-09,1.1920928955078125e-07,-1.064425703134475e-07,0.0,True
collapse,5,7028,75,8.896411895751953,3.3969969749450684,6.51925802230835e-09,1.1920928955078125e-07,-9.898349162540399e-08,0.0,True
collapse,5,7028,76,8.89694595336914,3.4079253673553467,1.1641532182693481e-08,1.1920928955078125e-07,-1.3738736015511677e-07,0.0,True
collapse,5,7028,77,8.89755630493164,3.4193944931030273,1.3504177331924438e-08,1.1920928955078125e-07,-1.248452576874115e-07,0.0,True
collapse,5,7028,78,8.8982572555542,3.4316248893737793,6.984919309616089e-09,1.1920928955078125e-07,-1.1056778248530463e-07,0.0,True
